15416%|S4243%|0%|ФРАКТУРА НА МЕДИЈАЛНА КОНДИЛА НА ХУМЕРУСОТ   
15417%|S4244%|0%|ФРАКТУРА НА КОНДИЛА(И) НА ХУМЕРУСОТ НЕОЗНАЧЕНО  
15418%|S4245%|0%|Фрактура на дисталниот дел на хумерус во форма на Т   
15419%|S4249%|0%|ДРУГИ И МУЛТИПЛИ ФРАКТУРИ НА ДОЛНИОТ КРАЈ НА ХУМЕРУСОТ   
15420%|S4300%|0%|ДИСЛОКАЦИЈА НА РАМЕНИОТ ЗГЛОБ НЕОЗНАЧЕНО  
15421%|S4301%|0%|АНТЕРИОРНА ДИСЛОКАЦИЈА НА ХУМЕРУС   
15422%|S4302%|0%|ПОСТЕРИОРНА ДИСЛОКАЦИЈА НА ХУМЕРУС   
15423%|S4303%|0%|ИНФЕРИОРНА ДИСЛОКАЦИЈА НА ХУМЕРУС   
15424%|S4308%|0%|ДИСЛОКАЦИЈА НА ДРУГ ДЕЛ ОД РАМЕНИОТ ЗГЛОБ   
15425%|S5081%|0%|АБРАЗИЈА НА ПОДЛАКТИЦА   
15426%|S5082%|0%|ПЛИК НА ПОДЛАКТИЦА   
15427%|S5083%|0%|УБОД ОД ИНСЕКТ НА ПОДЛАКТИЦА   
15428%|S5084%|0%|ПОВРШИНСКО ТУЃО ТЕЛО НА ПОДЛАКТИЦА   
15429%|S5088%|0%|ДРУГИ ПОВРШИНСКИ ПОВРЕДИ НА ПОДЛАКТИЦАТА   
15430%|S5181%|0%|ОТВОРЕНА РАНА (НА БИЛО КОЈ ДЕЛ ОД ПОДЛАКТИЦАТА) КОЈ КОМУНИЦИРА СО ФРАКТУРА   
15431%|S5182%|0%|ОТВОРЕНА РАНА (НА БИЛО КОЈ ДЕЛ ОД ПОДЛАКТИЦАТА) КОЈ КОМУНИЦИРА СО ДИСЛОКАЦИЈА   
15432%|S5188%|0%|ОТВОРЕНА  РАНА НА ДРУГИ ДЕЛОВИ НА ПОДЛАКТИЦАТА   
15433%|S5200%|0%|ФРАКТУРА НА ГОРНИОТ КРАЈ НА УЛНАТА НЕОЗНАЧЕН ДЕЛ  
15434%|S5201%|0%|ФРАКТУРА НА ОЛЕКРАНОН НА УЛНАТА   
15435%|S5202%|0%|ФРАКТУРА НА КОРОНОИД (ПРОЦЕСУС КОРОНОИДЕУС) НА УЛНАТА   
15436%|S5209%|0%|ДРУГИ И МУЛТИПЛИ ФРАКТУРИ НА ГОРНИОТ КРАЈ НА УЛНАТА   
15437%|S5210%|0%|ФРАКТУРА НА ГОРНИОТ КРАЈ НА РАДИУСОТ НЕОЗНАЧЕН ДЕЛ  
15438%|S5211%|0%|ФРАКТУРА НА ГЛАВАТА НА РАДИУСОТ   
15439%|S5212%|0%|ФРАКТУРА НА ВРАТОТ НА РАДИУСОТ   
15440%|S5219%|0%|ДРУГИ И МУЛТИПЛИ ФРАКТУРИ НА ГОРНИОТ КРАЈ НА РАДИУСОТ   
15441%|S5220%|0%|ФРАКТУРА НА ДИЈАФИЗАТА НА УЛНАТА НЕОЗНАЧЕН ДЕЛ  
15442%|S5221%|0%|ФРАКТУРА НА ПРОКСИМАЛНИОТ ДЕЛ ОД ДИЈАФИЗАТА НА УЛНАТА СО ДИСЛОКАЦИЈА НА ГЛАВАТА НА РАДИУСОТ   
15443%|S5230%|0%|ФРАКТУРА НА ДИЈАФИЗАТА НА РАДИУСОТ НЕОЗНАЧЕН ДЕЛ  
15444%|S5231%|0%|ФРАКТУРА НА ДИСТАЛНИОТ ДЕЛ ОД ДИЈАФИЗАТА НА РАДИУСОТ СО ДИСЛОКАЦИЈА НА ГЛАВАТА НА УЛНАТА   
15445%|S5250%|0%|ФРАКТУРА НА ДОЛНИОТ КРАЈ НА РАДИУСОТ НЕОЗНАЧЕНО  
15446%|S5251%|0%|ФРАКТУРА НА ДОЛНИОТ КРАЈ НА РАДИУСОТ СО ДОРЗАЛНА АНГУЛАЦИЈА   
15447%|S5252%|0%|ФРАКТУРА НА ДОЛНИОТ КРАЈ НА РАДИУСОТ СО ВОЛАРНА АНГУЛАЦИЈА   
15448%|S5253%|0%|ФРАКТУРА НА ДОЛНИОТ КРАЈ НА РАДИУСОТ СО ВОЛАРНА АНГУЛАЦИЈА И ИНТРА-АРТИКУЛАРНА ФРАКТУРА   
15449%|S5259%|0%|ДРУГИ И МУЛТИПЛИ ФРАКТУРИ НА ДОЛНИОТ КРАЈ НА РАДИУСОТ   
15450%|S5310%|0%|ДИСЛОКАЦИЈА НА ЛАКОТОТ НЕОЗНАЧЕНО  
15451%|S5311%|0%|АНТЕРИОРНА ДИСЛОКАЦИЈА НА ЛАКОТОТ   
15452%|S5312%|0%|ПОСТЕРИОРНА ДИСЛОКАЦИЈА НА ЛАКОТОТ   
15453%|S5313%|0%|СРЕДИШНА ДИСЛОКАЦИЈА НА ЛАКОТОТ   
15454%|S5314%|0%|ЛАТЕРАЛНА ДИСЛОКАЦИЈА НА ЛАКОТОТ   
15455%|S5318%|0%|ДРУГА ДИСЛОКАЦИЈА НА ЛАКОТОТ   
15456%|S5340%|0%|ШИНУВАЊЕ И ИСТЕГНУВАЊЕ НА ЛАКОТОТ НЕОЗНАЧЕН ДЕЛ  
15457%|S5341%|0%|ШИНУВАЊЕ И ИСТЕГНУВАЊЕ НА РАДИЈАЛНИОТ КОЛАТЕРАЛЕН ЛИГАМЕНТ   
15458%|S5342%|0%|ШИНУВАЊЕ И ИСТЕГНУВАЊЕ НА УЛНАРНИОТ КОЛАТЕРАЛЕН ЛИГАМЕНТ   
15459%|S5343%|0%|ШИНУВАЊЕ И ИСТЕГНУВАЊЕ НА РАДИОХУМЕРАЛЕН (ЗГЛОБ)   
15460%|S5344%|0%|ШИНУВАЊЕ И ИСТЕГНУВАЊЕ НА УЛНОХУМЕРАЛЕН (ЗГЛОБ)   
15461%|S5348%|0%|ШИНУВАЊЕ И ИСТЕГНУВАЊЕ НА ДРУГ ДЕЛ ОД ЛАКОТОТ   
15462%|S6081%|0%|АБРАЗИЈА НА РАЧНИОТ ЗГЛОБ И ШЕПАТА   
15463%|S6082%|0%|ПЛИК НА РАЧНИОТ ЗГЛОБ И ШЕПАТА   
15464%|S6083%|0%|УБОД ОД ИНСЕКТ НА РАЧНИОТ ЗГЛОБ И ШЕПАТА   
15465%|S6084%|0%|ПОВРШИНСКО ТУЃО ТЕЛО НА РАЧНИОТ ЗГЛОБ И ШЕПАТА   
15466%|S6088%|0%|ДРУГИ ПОВРШИНСКИ ПОВРЕДИ НА РАЧНИОТ ЗГЛОБ И ШЕПАТА   
15467%|S6181%|0%|ОТВОРЕНА РАНА (НА БИЛО КОЈ ДЕЛ ОД РАЧНИОТ ЗГЛОБ И ШЕПАТА) КОЈА КОМУНИЦИРА СО ФРАКТУРА   
15468%|S6182%|0%|ОТВОРЕНА РАНА (НА БИЛО КОЈ ДЕЛ ОД РАЧНИОТ ЗГЛОБ И ШЕПАТА) КОЈА КОМУНИЦИРА СО ДИСЛОКАЦИЈА   
15469%|S6188%|0%|ОТВОРЕНИ РАНИ НА ДРУГИ ДЕЛОВИ ОД РАЧНИОТ ЗГЛОБ И ШЕПАТА   
15470%|S6210%|0%|ФРАКТУРА НА КАРПАЛНА КОСКА НЕОЗНАЧЕНО  
15471%|S6211%|0%|ФРАКТУРА НА ОС ЛУНАТУМ НА РАЧНИОТ ЗГЛОБ   
15472%|S6212%|0%|ФРАКТУРА НА КУБОИДНА КОСКА (ОС ТРИАНГУЛАРЕ) НА РАЧНИОТ ЗГЛОБ   
15473%|S6213%|0%|ФРАКТУРА НА ОС ПИЗИФОРМЕ   
15474%|S6214%|0%|ФРАКТУРА НА ОС ТРАПЕЗИУМ НА РАЧНИОТ ЗГЛОБ   
15475%|S6215%|0%|ФРАКТУРА НА ТРАПЕЗОИДНА КОСКА (ОС ТРАПЕЗОИДЕУМ) НА РАЧНИОТ ЗГЛОБ   
15476%|S6216%|0%|ФРАКТУРА НА ОС КАПИТАТУМ   
15477%|S6217%|0%|ФРАКТИРА НА КЛИНОВИДНА КОСКА (ОС ХАМАТУМ)   
15478%|S6219%|0%|ФРАКТУРА НА ДРУГИ И МУЛТИПЛИ КАРПАЛНИ КОСКИ   
15479%|S6220%|0%|ФРАКТУРА НА ПРВАТА МЕТАКАРПАЛНА КОСКА НЕОЗНАЧЕН ДЕЛ  
15480%|S6221%|0%|ФРАКТУРА НА ОСНОВАТА НА ПРВАТА МЕТАКАРПАЛНА КОСКА   
15481%|S6222%|0%|ФРАКТУРА НА ДИЈАФИЗАТА НА ПРВАТА МЕТАКАРПАЛНА КОСКА   
15482%|S6223%|0%|ФРАКТУРА НА ВРАТОТ НА ПРВАТА МЕТАКАРПАЛНА КОСКА   
15483%|S6224%|0%|ФРАКТУРА НА ГЛАВАТА НА ПРВАТА МЕТАКАРПАЛНА КОСКА   
15484%|S6230%|0%|ФРАКТУРА НА ДРУГА МЕТАКАРПАЛНА(И) КОСКА(И) НЕОЗНАЧЕН ДЕЛ  
15485%|S6231%|0%|ФРАКТУРА НА ОСНОВА НА ДРУГА МЕТАКАРПАЛНА(И) КОСКА(И)   
15486%|S6232%|0%|ФРАКТУРА НА ДИЈАФИЗА НА ДРУГА МЕТАКАРПАЛНА(И) КОСКА(И)   
15487%|S6233%|0%|ФРАКТУРА НА ВРАТ НА ДРУГА МЕТАКАРПАЛНА(И) КОСКА(И)   
15488%|S6234%|0%|ФРАКТУРА НА ГЛАВА НА ДРУГА МЕТАКАРПАЛНА(И) КОСКА(И)   
15489%|S6250%|0%|ФРАКТУРА НА ПАЛЕЦ НЕОЗНАЧЕН ДЕЛ  
15490%|S6251%|0%|ФРАКТУРА НА ПРОКСИМАЛНО ЧЛЕНЧЕ НА ПАЛЕЦ   
15491%|S6252%|0%|ФРАКТУРА НА ДИСТАЛНО ЧЛЕНЧЕ НА ПАЛЕЦ   
15492%|S6260%|0%|ФРАКТУРА НА ЧЛЕНЧЕ НЕОЗНАЧЕН ДЕЛ  
15493%|S6261%|0%|ФРАКТУРА НА ПРОКСИМАЛНО ЧЛЕНЧЕ   
15494%|S6262%|0%|ФРАКТУРА НА СРЕДНО ЧЛЕНЧЕ   
15495%|S6263%|0%|ФРАКТУРА НА ДИСТАЛНО  ЧЛЕНЧЕ   
15496%|S6300%|0%|ДИСЛОКАЦИЈА НА РАЧЕН ЗГЛОБ НЕОЗНАЧЕН ДЕЛ  
15497%|S6301%|0%|ДИСЛОКАЦИЈА НА РАДИОУЛНАРЕН (ЗГЛОБ) ДИСТАЛЕН  
15498%|S6302%|0%|ДИСЛОКАЦИЈА НА РАДИОКАРПАЛЕН (ЗГЛОБ)   
15499%|S6303%|0%|ДИСЛОКАЦИЈА НА СРЕДНОКАРПАЛЕН (ЗГЛОБ)   
15500%|S6304%|0%|ДИСЛОКАЦИЈА НА КАРПОМЕТАКАРПАЛЕН (ЗГЛОБ)   
15501%|S6308%|0%|ДИСЛОКАЦИЈА НА ДРУГ ДЕЛ ОД РАЧНИОТ ЗГЛОБ   
15502%|S6310%|0%|ДИСЛОКАЦИЈА НА ПРСТ НЕОЗНАЧЕН ДЕЛ  
15503%|S6311%|0%|ДИСЛОКАЦИЈА НА МЕТАКАРПОФАЛАНГЕАЛЕН (ЗГЛОБ)   
15504%|S6312%|0%|ДИСЛОКАЦИЈА НА ИНТЕРФАЛАНГЕАЛЕН (ЗГЛОБ) ШЕПА  
15505%|S6350%|0%|ШИНУВАЊЕ И ИСТЕГНУВАЊЕ НА РАЧЕН ЗГЛОБ НЕОЗНАЧЕН ДЕЛ  
15506%|S6351%|0%|ШИНУВАЊЕ И ИСТЕГНУВАЊЕ НА КАРПАЛЕН (ЗГЛОБ)   
15507%|S6352%|0%|ШИНУВАЊЕ И ИСТЕГНУВАЊЕ НА РАДИОКАРПАЛЕН (ЗГЛОБ) (ЛИГАМЕНТ)   
15508%|S6353%|0%|ШИНУВАЊЕ И ИСТЕГНУВАЊЕ НА КАРПОМЕТАКАРПАЛЕН (ЗГЛОБ)   
15509%|S6358%|0%|ШИНУВАЊЕ И ИСТЕГНУВАЊЕ НА ДРУГИ ДЕЛОВИ ОД РАЧНИОТ ЗГЛОБ   
15510%|S6360%|0%|ШИНУВАЊЕ И ИСТЕГНУВАЊЕ НА ПРСТ(И) НЕОЗНАЧЕН ДЕЛ  
15511%|S6361%|0%|ШИНУВАЊЕ И ИСТЕГНУВАЊЕ НА МЕТАКАРПОФАЛАНГЕАЛЕН (ЗГЛОБ)   
15512%|S6362%|0%|ШИНУВАЊЕ И ИСТЕГНУВАЊЕ НА ИНТЕРФАЛАНГЕАЛЕН (ЗГЛОБ) ШЕПА  
15513%|S6368%|0%|ШИНУВАЊЕ И ИСТЕГНУВАЊЕ НА ДРУГИ ДЕЛОВИ ОД ПРСТОТ   
15514%|S7081%|0%|АБРАЗИЈА НА КОЛК И БЕДРО   
15515%|S7082%|0%|ПЛИК НА КОЛК И БЕДРО   
15516%|S7083%|0%|УБОД ОД ИНСЕКТ НА КОЛК И БЕДРО   
15517%|S7084%|0%|ПОВРШИНСКО ТУЃО ТЕЛО НА КОЛК И БЕДРО   
15518%|S7088%|0%|ДРУГИ ПОВРШИНСКИ ПОВРЕДИ НА КОЛКОТ И БЕДРОТО   
15519%|S7180%|0%|ОТВОРЕНА РАНА НА ДРУГИ И НА НЕОЗНАЧЕНИ ДЕЛОВИ НА КАРЛИЧНИОТ ПОЈАС   
15520%|S7181%|0%|ОТВОРЕНА РАНА (НА БИЛО КОЈ ДЕЛ ОД КОЛКОТ И БЕДРОТО) КОЈА КОМУНИЦИРА СО ФРАКТУРА   
15521%|S7182%|0%|ОТВОРЕНА РАНА (НА БИЛО КОЈ ДЕЛ ОД КОЛКОТ И БЕДРОТО) КОЈА КОМУНИЦИРА СО ДИСЛОКАЦИЈА   
15522%|S7200%|0%|ФРАКТУРА НА ВРАТОР НА ФЕМУРОТ НЕОЗНАЧЕН ДЕЛ  
15523%|S7201%|0%|ФРАКТУРА НА ИНТРАКАПСУЛАРНАТА СЕКЦИЈА НА ФЕМУРОТ   
15524%|S7202%|0%|ФРАКТУРА НА ГОРНАТА ЕПИФИЗА (СЕПАРАЦИЈА) НА ФЕМУРОТ   
15525%|S7203%|0%|ФРАКТУРА НА СУПКАПИТАЛНАТА СЕКЦИЈА НА ФЕМУРОТ   
15526%|S7204%|0%|ФРАКТУРА НА СРЕДНОЦЕРВИКАЛНАТА СЕКЦИЈА НА ФЕМУРОТ   
15527%|S7205%|0%|ФРАКТУРА НА ОСНОВАТА НА ВРАТОТ НА ФЕМУРОТ   
15528%|S7208%|0%|ФРАКТУРА НА ДРУГИ ДЕЛОВИ НА ВРАТОТ НА ФЕМУРОТ   
15529%|S7210%|0%|ФРАКТУРА НА ТРОХАНТЕРНАТА СЕКЦИЈА НА ФЕМУРОТ НЕОЗНАЧЕНО  
15530%|S7211%|0%|ФРАКТУРА НА ИНТЕРТРОХАНТЕРНАТА СЕКЦИЈА НА ФЕМУРОТ   
15531%|S7240%|0%|ФРАКТУРА НА ДОЛНИОТ КРАЈ НА ФЕМУРОТ НЕОЗНАЧЕН ДЕЛ  
15532%|S7241%|0%|ФРАКТУРА НА ФЕМОРАЛНА КОНДИЛА   
15533%|S7242%|0%|ФРАКТУРА НА ДОЛНАТА ЕПИФИЗА (СЕПАРАЦИЈА) НА ФЕМУРОТ   
15534%|S7243%|0%|СУПРАКОНДИЛАРНА ФРАКТУРА НА ФЕМУРОТ   
15535%|S7244%|0%|ИНТЕРКОНДИЛАРНА ФРАКТУРА НА ФЕМУРОТ   
15536%|S7300%|0%|ДИСЛОКАЦИЈА НА КОЛКОТ НЕОЗНАЧЕНО  
15537%|S7301%|0%|ПОСТЕРИОРНА ДИСЛОКАЦИЈА НА КОЛКОТ   
15538%|S7302%|0%|АНТЕРИОРНА ДИСЛОКАЦИЈА НА КОЛКОТ   
15539%|S7308%|0%|ДРУГА ДИСЛОКАЦИЈА НА КОЛКОТ   
15540%|S7310%|0%|ШИНУВАЊЕ И ИСТЕГНУВАЊЕ НА КОЛКОТ НЕОЗНАЧЕН ДЕЛ  
15541%|S7311%|0%|ШИНУВАЊЕ И ИСТЕГНУВАЊЕ НА ИЛИОФЕМОРАЛЕН (ЛИГАМЕНТ)   
15542%|S7312%|0%|ШИНУВАЊЕ И ИСТЕГНУВАЊЕ НА ИШИОКАПСУЛАРЕН (ЛИГАМЕНТ)   
15543%|S7318%|0%|ШИНУВАЊЕ И ИСТЕГНУВАЊЕ ДРУГИ ОЗНАЧЕНИ ЛОКАЛИЗАЦИИ НА КОЛКОТ   
15544%|S8081%|0%|АБРАЗИЈА НА ПОТКОЛЕНИЦАТА   
15545%|S8082%|0%|ПЛИК НА ПОТКОЛЕНИЦАТА   
15546%|S8083%|0%|УБОД ОД ИНСЕКТ НА ПОТКОЛЕНИЦАТА   
15547%|S8084%|0%|ПОВРШИНСКО ТУЃО ТЕЛО НА ПОТКОЛЕНИЦАТА   
15548%|S8088%|0%|ДРУГИ ПОВРШИНСКИ ПОВРЕДИ НА ПОТКОЛЕНИЦАТА   
15549%|S8181%|0%|ОТВОРЕНА РАНА (НА БИЛО КОЈ ДЕЛ ОД ПОТКОЛЕНИЦАТА) КОЈА КОМУНИЦИРА СО ФРАКТУРА   
15550%|S8182%|0%|ОТВОРЕНА РАНА (НА БИЛО КОЈ ДЕЛ ОД ПОТКОЛЕНИЦАТА) КОЈА КОМУНИЦИРА СО ДИСЛОКАЦИЈА   
15551%|S8188%|0%|ОТВОРЕНА РАНА НА ДРУГИ ДЕЛОВИ НА ПОТКОЛЕНИЦАТА   
15552%|S8211%|0%|ФРАКТУРА НА ГОРНИОТ КРАЈ НА ТИБИЈА СО ФРАКТУРА НА ФИБУЛА (БИЛО КОЈ ДЕЛ)   
15553%|S8218%|0%|ДРУГА ФРАКТУРА НА ГОРНИОТ КРАЈ НА ТИБИЈА   
15554%|S8221%|0%|ФРАКТУРА НА ДИЈАФИЗА НА ТИБИЈА СО ФРАКТУРА НА ФИБУЛА (БИЛО КОЈ ДЕЛ)   
15555%|S8228%|0%|ДРУГА ФРАКТУРА НА ДИЈАФИЗА НА ТИБИЈА   
15556%|S8231%|0%|ФРАКТУРА НА ДОЛНИОТ КРАЈ НА ТИБИЈА СО ФРАКТУРА НА ФИБУЛА (БИЛО КОЈ ДЕЛ)   
15557%|S8238%|0%|ДРУГА ФРАКТУРА НА ДОЛНИОТ КРАЈ НА ТИБИЈА   
15558%|S8240%|0%|ФРАКТУРА НА ФИБУЛА НЕОЗНАЧЕН ДЕЛ  
15559%|S8241%|0%|ФРАКТУРА НА ГОРЕН КРАЈ НА ФИБУЛА   
15560%|S8242%|0%|ФРАКТУРА НА ДИЈАФИЗА НА ФИБУЛА   
15561%|S8249%|0%|МУЛТИПЛИ ФРАКТУРИ НА ФИБУЛА   
15562%|S8281%|0%|БИМАЛЕОЛАРНА ФРАКТУРА ЗГЛОБ  
15563%|S8282%|0%|ТРИМАЛЕОЛАРНА ФРАКТУРА ЗГЛОБ  
15564%|S8288%|0%|ФРАКТУРИ НА ДРУГИ ДЕЛОВИ НА ПОТКОЛЕНИЦАТА   
15565%|S8310%|0%|ДИСЛОКАЦИЈА НА КОЛЕНОТО НЕОЗНАЧЕНО  
15566%|S8311%|0%|АНТЕРИОРНА ДИСЛОКАЦИЈА НА ТИБИЈА ПРОКСИМАЛЕН КРАЈ  
15567%|S8312%|0%|ПОСТЕРИОРНА ДИСЛОКАЦИЈА НА ТИБИЈА ПРОКСИМАЛЕН КРАЈ  
15568%|S8313%|0%|СРЕДИШНА ДИСЛОКАЦИЈА НА ТИБИЈА ПРОКСИМАЛЕН КРАЈ  
15569%|S8314%|0%|ЛАТЕРАЛНА ДИСЛОКАЦИЈА НА ТИБИЈА ПРОКСИМАЛЕН КРАЈ  
15570%|S8318%|0%|ДРУГА ДИСЛОКАЦИЈА НА КОЛЕНОТО   
15571%|S8340%|0%|ШИНУВАЊЕ И ИСТЕГНУВАЊЕ НА НЕОЗНАЧЕН КОЛАТЕРАЛЕН ЛИГАМЕНТ   
15572%|S8341%|0%|ШИНУВАЊЕ И ИСТЕГНУВАЊЕ НА ЛАТЕРАЛЕН КОЛАТЕРАЛЕН ЛИГАМЕНТ   
15573%|S8342%|0%|ШИНУВАЊЕ И ИСТЕГНУВАЊЕ НА МЕДИЈАЛЕН КОЛАТЕРАЛЕН ЛИГАМЕНТ   
15574%|S8343%|0%|РУПТУРА НА ЛАТЕРАЛЕН КОЛАТЕРАЛЕН ЛИГАМЕНТ   
15575%|S8344%|0%|РУПТУРА НА МЕДИЈАЛЕН КОЛАТЕРАЛЕН ЛИГАМЕНТ   
15576%|S8350%|0%|ШИНУВАЊЕ И ИСТЕГНУВАЊЕ НА НЕОЗНАЧЕН КРУЦИЈАЛЕН ЛИГАМЕНТ   
15577%|S8351%|0%|ШИНУВАЊЕ И ИСТЕГНУВАЊЕ НА АНТЕРИОРЕН КРУЦИЈАЛЕН ЛИГАМЕНТ   
15578%|S8352%|0%|ШИНУВАЊЕ И ИСТЕГНУВАЊЕ НА ПОСТЕРИРЕН КРУЦИЈАЛЕН ЛИГАМЕНТ   
15579%|S8353%|0%|РУПТУРА НА АНТЕРИОРЕН КРУЦИЈАЛЕН ЛИГАМЕНТ   
15580%|S8354%|0%|РУПТУРА НА ПОСТЕРИРЕН КРУЦИЈАЛЕН ЛИГАМЕНТ   
15581%|S9081%|0%|АБРАЗИЈА НА ГЛУЖДОТ И СТАПАЛОТО   
15582%|S9082%|0%|ПЛИК НА ГЛУЖДОТ И СТАПАЛОТО   
15583%|S9083%|0%|УБОД ОД ИНСЕКТ НА ГЛУЖДОТ И СТАПАЛОТО   
15584%|S9084%|0%|ПОВРШИНСКО ТУЃО ТЕЛО ВО ГЛУЖДОТ И СТАПАЛОТО   
15585%|S9088%|0%|ДРУГА ПОВРШИНСКА ПОВРЕДА НА ГЛУЖДОТ И СТАПАЛОТО   
15586%|S9181%|0%|ОТВОРЕНА РАНА (НА БИЛО КОЈ ДЕЛ ОД ГЛУЖДОТ ИЛИ СТАПАЛОТО) ШТО КОМУНИЦИРА СО ФРАКТУРА   
15587%|S9182%|0%|Отворена рана (на било кој дел на глужд и стапало) во комуникација со дислокација   
15588%|S9220%|0%|ФРАКТУРА НА ТАРЗАЛНА КОСКА(И) НЕОЗНАЧЕНО  
15589%|S9221%|0%|ФРАКТУРА НА НАВИКУЛАРНА [СКАФОИДНА] КОСКА СТАПАЛО  
15590%|S9222%|0%|ФРАКТУРА НА КУБОИДНА КОСКА СТАПАЛО  
15591%|S9223%|0%|ФРАКТУРА НА КЛИНЕСТА КОСКА СТАПАЛО  
15592%|S9228%|0%|ФРАКТУРА НА ДРУГ ДЕЛ ОД ТАРЗАЛНА КОСКА   
15593%|S9310%|0%|ДИСЛОКАЦИЈА НА ПРСТ(И) НА НОГАТА НЕОЗНАЧЕНО  
15594%|S9311%|0%|ДИСЛОКАЦИЈА НА МЕТАТАРЗОФАЛАНГЕАЛЕН (ЗГЛОБ)   
15595%|S9312%|0%|ДИСЛОКАЦИЈА НА ИНТЕРФАЛАНГЕАЛЕН (ЗГЛОБ) СТАПАЛО  
15596%|S9330%|0%|ДИСЛОКАЦИЈА НА СТАПАЛО НЕОЗНАЧЕН ДЕЛ  
15597%|S9331%|0%|ДИСЛОКАЦИЈА НА ТАРЗАЛНА (КОСКА) ЗГЛОБ НЕОЗНАЧЕН  
15598%|S9332%|0%|ДИСЛОКАЦИЈА НА МИДТАРЗАЛЕН (ЗГЛОБ)   
15599%|S9333%|0%|ДИСЛОКАЦИЈА НА ТАРЗОМЕТАТАРЗАЛЕН (ЗГЛОБ)   
15600%|S9334%|0%|ДИСЛОКАЦИЈА НА МЕТАТАРЗАЛНА (КОСКА) ЗГЛОБ  НЕОЗНАЧЕН  
15601%|S9338%|0%|ДИСЛОКАЦИЈА НА ДРУГ ДЕЛ ОД СТАПАЛО   
15602%|S9340%|0%|ШИНУВАЊЕ И ИСТЕГНУВАЊЕ НА ГЛУЖД НЕОЗНАЧЕН ДЕЛ  
15603%|S9341%|0%|ШИНУВАЊЕ И ИСТЕГНУВАЊЕ НА ДЕЛТОИД (ЛИГАМЕНТ) ГЛУЖД  
15604%|S9342%|0%|ШИНУВАЊЕ И ИСТЕГНУВАЊЕ НА КАЛЦАНЕОФИБУЛАР (ЛИГАМЕНТ)   
15605%|S9343%|0%|ШИНУВАЊЕ И ИСТЕГНУВАЊЕ НА ТИБИОФИБУЛАР (ЛИГАМЕНТ)   
15606%|S9348%|0%|ШИНУВАЊЕ И ИСТЕГНУВАЊЕ НА ДРУГ ДЕЛ ОД ГЛУЖД   
15607%|T0200%|0%|ФРАКТУРИ ШТО ЈА ЗАФАЌААТ ГЛАВАТА СО ВРАТОТ ЗАТВОРЕНИ  
15608%|T0201%|0%|ФРАКТУРИ ШТО ЈА ЗАФАЌААТ ГЛАВАТА СО ВРАТОТ ОТВОРЕНИ  
15609%|T0210%|0%|ФРАКТУРИ ШТО ГО ЗАФАЌААТ ТОРАКСОТ СО КРСТОТ И КАРЛИЦАТА ЗАТВОРЕНИ  
15610%|T0211%|0%|ФРАКТУРИ ШТО ГО ЗАФАЌААТ ТОРАКСОТ СО КРСТОТ И КАРЛИЦАТА ОТВОРЕНИ  
15611%|T0220%|0%|ФРАКТУРИ ШТО ЗАФАЌААТ ПОВЕЌЕ РЕГИИ ОД ЕДЕН ГОРЕН ЕКСТРЕМИТЕТ ЗАТВОРЕНИ  
15612%|T0221%|0%|ФРАКТУРИ ШТО ЗАФАЌААТ ПОВЕЌЕ РЕГИИ ОД ЕДЕН ГОРЕН ЕКСТРЕМИТЕТ ОТВОРЕНИ  
15613%|T0230%|0%|ФРАКТУРИ ШТО ЗАФАЌААТ ПОВЕЌЕ РЕГИИ ОД ЕДЕН ДОЛЕН ЕКСТРЕМИТЕТ ЗАТВОРЕНИ  
15614%|T0231%|0%|ФРАКТУРИ ШТО ЗАФАЌААТ ПОВЕЌЕ РЕГИИ ОД ЕДЕН ДОЛЕН ЕКСТРЕМИТЕТ ОТВОРЕНИ  
15615%|T0240%|0%|ФРАКТУРИ ШТО ЗАФАЌААТ ПОВЕЌЕ РЕГИИ ОД ОБАТА ГОРНИ ЕКСТРЕМИТЕТИ ЗАТВОРЕНИ  
15616%|T0241%|0%|ФРАКТУРИ ШТО ЗАФАЌААТ ПОВЕЌЕ РЕГИИ ОД ОБАТА ГОРНИ ЕКСТРЕМИТЕТИ ОТВОРЕНИ  
15617%|T0250%|0%|ФРАКТУРИ ШТО ЗАФАЌААТ ПОВЕЌЕ РЕГИИ ОД ОБАТА ДОЛНИ ЕКСТРЕМИТЕТИ ЗАТВОРЕНИ  
15618%|T0251%|0%|ФРАКТУРИ ШТО ЗАФАЌААТ ПОВЕЌЕ РЕГИИ ОД ОБАТА ДОЛНИ ЕКСТРЕМИТЕТИ ОТВОРЕНИ  
15619%|T0260%|0%|ФРАКТУРИ ШТО ЗАФАЌААТ ПОВЕЌЕ РЕГИИ ОД ГОРЕН ЕКСТРЕМИТЕТ(И) СО ДОЛЕН ЕКСТРЕМИТЕТ(И) ЗАТВОРЕНИ  
15620%|T0261%|0%|ФРАКТУРИ ШТО ЗАФАЌААТ ПОВЕЌЕ РЕГИИ ОД ГОРЕН ЕКСТРЕМИТЕТ(И) СО ДОЛЕН ЕКСТРЕМИТЕТ(И) ОТВОРЕНИ  
